,gene_id,database,kegg_id
4444,USA300HOU_RS03015,KEGG_Pathway,map01110
4445,USA300HOU_RS03015,KEGG_Pathway,map01120
4446,USA300HOU_RS03015,KEGG_Pathway,map01130
4447,USA300HOU_RS03015,KEGG_Pathway,map01200
4448,USA300HOU_RS03015,KEGG_Pathway,map01212
4449,USA300HOU_RS03015,KEGG_Pathway,map02020
4450,USA300HOU_RS03020,KEGG_Pathway,-
4451,USA300HOU_RS03025,KEGG_Pathway,-
4452,USA300HOU_RS03030,KEGG_Pathway,-
4455,USA300HOU_RS03035,KEGG_Pathway,map00750
4456,USA300HOU_RS03035,KEGG_Pathway,map01100
4459,USA300HOU_RS03040,KEGG_Pathway,map03410
4460,USA300HOU_RS03040,KEGG_Pathway,map05340
4461,USA300HOU_RS03045,KEGG_Pathway,-
4462,USA300HOU_RS03050,KEGG_Pathway,-
4463,USA300HOU_RS03055,KEGG_Pathway,-
4464,USA300HOU_RS03060,KEGG_Pathway,-
4465,USA300HOU_RS03065,KEGG_Pathway,-
4469,USA300HOU_RS03070,KEGG_Pathway,map00860
4470,USA300HOU_RS03070,KEGG_Pathway,map01100
4471,USA300HOU_RS03070,KEGG_Pathway,map01110
4480,USA300HOU_RS03075,KEGG_Pathway,map00430
4481,USA300HOU_RS03075,KEGG_Pathway,map00620
4482,USA300HOU_RS03075,KEGG_Pathway,map00640
4483,USA300HOU_RS03075,KEGG_Pathway,map00680
4484,USA300HOU_RS03075,KEGG_Pathway,map00720
4485,USA300HOU_RS03075,KEGG_Pathway,map01100
4486,USA300HOU_RS03075,KEGG_Pathway,map01120
4487,USA300HOU_RS03075,KEGG_Pathway,map01200
4488,USA300HOU_RS03080,KEGG_Pathway,-
4494,USA300HOU_RS03085,KEGG_Pathway,map00900
4495,USA300HOU_RS03085,KEGG_Pathway,map01100
4496,USA300HOU_RS03085,KEGG_Pathway,map01110
4497,USA300HOU_RS03085,KEGG_Pathway,map01130
4498,USA300HOU_RS03085,KEGG_Pathway,map04146
4503,USA300HOU_RS03090,KEGG_Pathway,map00900
4504,USA300HOU_RS03090,KEGG_Pathway,map01100
4505,USA300HOU_RS03090,KEGG_Pathway,map01110
4506,USA300HOU_RS03090,KEGG_Pathway,map01130
4511,USA300HOU_RS03095,KEGG_Pathway,map00900
4512,USA300HOU_RS03095,KEGG_Pathway,map01100
4513,USA300HOU_RS03095,KEGG_Pathway,map01110
4514,USA300HOU_RS03095,KEGG_Pathway,map01130
4515,USA300HOU_RS03100,KEGG_Pathway,-
4516,USA300HOU_RS03105,KEGG_Pathway,-
4517,USA300HOU_RS03110,KEGG_Pathway,-
4518,USA300HOU_RS03120,KEGG_Pathway,-
4519,USA300HOU_RS03125,KEGG_Pathway,-
4520,USA300HOU_RS03130,KEGG_Pathway,-
4521,USA300HOU_RS03135,KEGG_Pathway,-
4522,USA300HOU_RS03140,KEGG_Pathway,-
4523,USA300HOU_RS03150,KEGG_Pathway,-
4524,USA300HOU_RS03155,KEGG_Pathway,-
4525,USA300HOU_RS15100,KEGG_Pathway,-
4526,USA300HOU_RS03160,KEGG_Pathway,-
4527,USA300HOU_RS03165,KEGG_Pathway,-
4528,USA300HOU_RS03170,KEGG_Pathway,-
4529,USA300HOU_RS03175,KEGG_Pathway,-
4530,USA300HOU_RS03180,KEGG_Pathway,-
4531,USA300HOU_RS03185,KEGG_Pathway,-
4532,USA300HOU_RS03190,KEGG_Pathway,-
4533,USA300HOU_RS03195,KEGG_Pathway,-
4534,USA300HOU_RS03200,KEGG_Pathway,-
4535,USA300HOU_RS03205,KEGG_Pathway,-
4536,USA300HOU_RS03210,KEGG_Pathway,-
4550,USA300HOU_RS03215,KEGG_Pathway,map00010
4551,USA300HOU_RS03215,KEGG_Pathway,map00071
4552,USA300HOU_RS03215,KEGG_Pathway,map00350
4553,USA300HOU_RS03215,KEGG_Pathway,map00625
4554,USA300HOU_RS03215,KEGG_Pathway,map00626
4555,USA300HOU_RS03215,KEGG_Pathway,map00830
4556,USA300HOU_RS03215,KEGG_Pathway,map00980
4557,USA300HOU_RS03215,KEGG_Pathway,map00982
4558,USA300HOU_RS03215,KEGG_Pathway,map01100
4559,USA300HOU_RS03215,KEGG_Pathway,map01110
4560,USA300HOU_RS03215,KEGG_Pathway,map01120
4561,USA300HOU_RS03215,KEGG_Pathway,map01130
4562,USA300HOU_RS03215,KEGG_Pathway,map01220
4563,USA300HOU_RS03225,KEGG_Pathway,-
4565,USA300HOU_RS03230,KEGG_Pathway,map00970
4566,USA300HOU_RS03235,KEGG_Pathway,-
4568,USA300HOU_RS03240,KEGG_Pathway,map02010
4570,USA300HOU_RS03245,KEGG_Pathway,map02010
4571,USA300HOU_RS03250,KEGG_Pathway,-
4572,USA300HOU_RS03255,KEGG_Pathway,-
4573,USA300HOU_RS03260,KEGG_Pathway,-
4574,USA300HOU_RS03265,KEGG_Pathway,-
4575,USA300HOU_RS03270,KEGG_Pathway,-
4576,USA300HOU_RS03275,KEGG_Pathway,-
4578,USA300HOU_RS03280,KEGG_Pathway,map02024
4579,USA300HOU_RS03285,KEGG_Pathway,-
4580,USA300HOU_RS03290,KEGG_Pathway,-
4581,USA300HOU_RS03295,KEGG_Pathway,-
4582,USA300HOU_RS03300,KEGG_Pathway,-
4583,USA300HOU_RS03305,KEGG_Pathway,-
4584,USA300HOU_RS03310,KEGG_Pathway,-
4585,USA300HOU_RS03315,KEGG_Pathway,-
4586,USA300HOU_RS03320,KEGG_Pathway,-
4587,USA300HOU_RS03330,KEGG_Pathway,-
4588,USA300HOU_RS03335,KEGG_Pathway,-
4589,USA300HOU_RS03340,KEGG_Pathway,-
4590,USA300HOU_RS03345,KEGG_Pathway,-
4591,USA300HOU_RS03350,KEGG_Pathway,-
4593,USA300HOU_RS03360,KEGG_Pathway,map02024
4594,USA300HOU_RS03365,KEGG_Pathway,-
4595,USA300HOU_RS03370,KEGG_Pathway,-
4596,USA300HOU_RS03375,KEGG_Pathway,-
4599,USA300HOU_RS03380,KEGG_Pathway,map00190
4600,USA300HOU_RS03380,KEGG_Pathway,map01100
4601,USA300HOU_RS03385,KEGG_Pathway,-
4602,USA300HOU_RS03390,KEGG_Pathway,-
4603,USA300HOU_RS03395,KEGG_Pathway,-
4604,USA300HOU_RS03400,KEGG_Pathway,-
4605,USA300HOU_RS03405,KEGG_Pathway,-
4606,USA300HOU_RS03410,KEGG_Pathway,-
4607,USA300HOU_RS03415,KEGG_Pathway,-
4609,USA300HOU_RS03420,KEGG_Pathway,map02010
4611,USA300HOU_RS03425,KEGG_Pathway,map02010
4613,USA300HOU_RS03430,KEGG_Pathway,map02010
4614,USA300HOU_RS03435,KEGG_Pathway,-
4615,USA300HOU_RS03440,KEGG_Pathway,-
4617,USA300HOU_RS03445,KEGG_Pathway,map05111
4619,USA300HOU_RS03450,KEGG_Pathway,map02010
4621,USA300HOU_RS03455,KEGG_Pathway,map02010
4622,USA300HOU_RS03460,KEGG_Pathway,-
4623,USA300HOU_RS03465,KEGG_Pathway,-
4628,USA300HOU_RS03470,KEGG_Pathway,map00440
4629,USA300HOU_RS03470,KEGG_Pathway,map00564
4630,USA300HOU_RS03470,KEGG_Pathway,map01100
4631,USA300HOU_RS03470,KEGG_Pathway,map05231
4634,USA300HOU_RS03475,KEGG_Pathway,map00550
4635,USA300HOU_RS03475,KEGG_Pathway,map01100
4638,USA300HOU_RS03480,KEGG_Pathway,map01501
4639,USA300HOU_RS03480,KEGG_Pathway,map02010
4640,USA300HOU_RS03485,KEGG_Pathway,-
4641,USA300HOU_RS03495,KEGG_Pathway,-
4643,USA300HOU_RS03500,KEGG_Pathway,map02010
4645,USA300HOU_RS03505,KEGG_Pathway,map02010
4647,USA300HOU_RS03510,KEGG_Pathway,map02010
4655,USA300HOU_RS03515,KEGG_Pathway,map00051
4656,USA300HOU_RS03515,KEGG_Pathway,map00561
4657,USA300HOU_RS03515,KEGG_Pathway,map00680
4658,USA300HOU_RS03515,KEGG_Pathway,map01100
4659,USA300HOU_RS03515,KEGG_Pathway,map01120
4660,USA300HOU_RS03515,KEGG_Pathway,map01200
4661,USA300HOU_RS03515,KEGG_Pathway,map04622
4664,USA300HOU_RS03520,KEGG_Pathway,map00561
4665,USA300HOU_RS03520,KEGG_Pathway,map01100
4667,USA300HOU_RS03525,KEGG_Pathway,map00561
4668,USA300HOU_RS03530,KEGG_Pathway,-
4669,USA300HOU_RS03535,KEGG_Pathway,-
4670,USA300HOU_RS03540,KEGG_Pathway,-
4671,USA300HOU_RS03550,KEGG_Pathway,-
4672,USA300HOU_RS03555,KEGG_Pathway,-
4673,USA300HOU_RS03560,KEGG_Pathway,-
4676,USA300HOU_RS03565,KEGG_Pathway,map01503
4677,USA300HOU_RS03565,KEGG_Pathway,map02020
4680,USA300HOU_RS03570,KEGG_Pathway,map01503
4681,USA300HOU_RS03570,KEGG_Pathway,map02020
4686,USA300HOU_RS03575,KEGG_Pathway,map01503
4687,USA300HOU_RS03575,KEGG_Pathway,map02010
4688,USA300HOU_RS03575,KEGG_Pathway,map02020
4689,USA300HOU_RS03575,KEGG_Pathway,map05150
4694,USA300HOU_RS03580,KEGG_Pathway,map01503
4695,USA300HOU_RS03580,KEGG_Pathway,map02010
4696,USA300HOU_RS03580,KEGG_Pathway,map02020
4697,USA300HOU_RS03580,KEGG_Pathway,map05150
4698,USA300HOU_RS03585,KEGG_Pathway,-
4699,USA300HOU_RS03590,KEGG_Pathway,-
4700,USA300HOU_RS03595,KEGG_Pathway,-
4701,USA300HOU_RS03600,KEGG_Pathway,-
4702,USA300HOU_RS03605,KEGG_Pathway,-
4703,USA300HOU_RS03610,KEGG_Pathway,-
4704,USA300HOU_RS03615,KEGG_Pathway,-
4705,USA300HOU_RS03620,KEGG_Pathway,-
4706,USA300HOU_RS03630,KEGG_Pathway,-
4707,USA300HOU_RS03635,KEGG_Pathway,-
4708,USA300HOU_RS03645,KEGG_Pathway,-
4709,USA300HOU_RS03650,KEGG_Pathway,-
4710,USA300HOU_RS03655,KEGG_Pathway,-
4711,USA300HOU_RS03660,KEGG_Pathway,-
4712,USA300HOU_RS03665,KEGG_Pathway,-
4713,USA300HOU_RS03670,KEGG_Pathway,-
4714,USA300HOU_RS03675,KEGG_Pathway,-
4717,USA300HOU_RS03680,KEGG_Pathway,map00230
4718,USA300HOU_RS03680,KEGG_Pathway,map00240
4719,USA300HOU_RS03685,KEGG_Pathway,-
4720,USA300HOU_RS03690,KEGG_Pathway,-
4722,USA300HOU_RS03695,KEGG_Pathway,map00550
4724,USA300HOU_RS03700,KEGG_Pathway,map02010
4726,USA300HOU_RS03705,KEGG_Pathway,map02010
4727,USA300HOU_RS03710,KEGG_Pathway,-
4728,USA300HOU_RS03715,KEGG_Pathway,-
4729,USA300HOU_RS03720,KEGG_Pathway,-
4730,USA300HOU_RS03725,KEGG_Pathway,-
4731,USA300HOU_RS03730,KEGG_Pathway,-
4732,USA300HOU_RS03735,KEGG_Pathway,-
4733,USA300HOU_RS03740,KEGG_Pathway,-
4734,USA300HOU_RS03745,KEGG_Pathway,-
4735,USA300HOU_RS03750,KEGG_Pathway,-
4736,USA300HOU_RS03755,KEGG_Pathway,-
4737,USA300HOU_RS03760,KEGG_Pathway,-
4738,USA300HOU_RS03765,KEGG_Pathway,-
4739,USA300HOU_RS03770,KEGG_Pathway,-
4741,USA300HOU_RS03775,KEGG_Pathway,map00051
4746,USA300HOU_RS03780,KEGG_Pathway,map00051
4747,USA300HOU_RS03780,KEGG_Pathway,map01100
4748,USA300HOU_RS03780,KEGG_Pathway,map01120
4749,USA300HOU_RS03780,KEGG_Pathway,map02060
4752,USA300HOU_RS03790,KEGG_Pathway,map00520
4753,USA300HOU_RS03790,KEGG_Pathway,map01130
4754,USA300HOU_RS03795,KEGG_Pathway,-
4755,USA300HOU_RS03800,KEGG_Pathway,-
4756,USA300HOU_RS03805,KEGG_Pathway,-
4758,USA300HOU_RS03810,KEGG_Pathway,map02020
4760,USA300HOU_RS03815,KEGG_Pathway,map02020
4763,USA300HOU_RS03820,KEGG_Pathway,map00920
4764,USA300HOU_RS03820,KEGG_Pathway,map01120
4765,USA300HOU_RS03825,KEGG_Pathway,-
4766,USA300HOU_RS03830,KEGG_Pathway,-
4769,USA300HOU_RS03835,KEGG_Pathway,map00790
4770,USA300HOU_RS03835,KEGG_Pathway,map01100
4773,USA300HOU_RS03840,KEGG_Pathway,map00790
4774,USA300HOU_RS03840,KEGG_Pathway,map01100
4777,USA300HOU_RS03845,KEGG_Pathway,map00790
4778,USA300HOU_RS03845,KEGG_Pathway,map01100
4788,USA300HOU_RS03850,KEGG_Pathway,map00400
4789,USA300HOU_RS03850,KEGG_Pathway,map00405
4790,USA300HOU_RS03850,KEGG_Pathway,map00790
4791,USA300HOU_RS03850,KEGG_Pathway,map01100
4792,USA300HOU_RS03850,KEGG_Pathway,map01110
4793,USA300HOU_RS03850,KEGG_Pathway,map01130
4794,USA300HOU_RS03850,KEGG_Pathway,map01230
4795,USA300HOU_RS03850,KEGG_Pathway,map02024
4796,USA300HOU_RS03850,KEGG_Pathway,map02025
4798,USA300HOU_RS03855,KEGG_Pathway,map00790
4800,USA300HOU_RS03860,KEGG_Pathway,map00790
4801,USA300HOU_RS03870,KEGG_Pathway,-
4802,USA300HOU_RS03875,KEGG_Pathway,-
4805,USA300HOU_RS03880,KEGG_Pathway,map00561
4806,USA300HOU_RS03880,KEGG_Pathway,map01100
4807,USA300HOU_RS03890,KEGG_Pathway,-
4809,USA300HOU_RS03895,KEGG_Pathway,map03018
4811,USA300HOU_RS03900,KEGG_Pathway,map02010
4813,USA300HOU_RS03905,KEGG_Pathway,map02010
4824,USA300HOU_RS03910,KEGG_Pathway,map00340
4825,USA300HOU_RS03910,KEGG_Pathway,map00350
4826,USA300HOU_RS03910,KEGG_Pathway,map00360
4827,USA300HOU_RS03910,KEGG_Pathway,map00400
4828,USA300HOU_RS03910,KEGG_Pathway,map00401
4829,USA300HOU_RS03910,KEGG_Pathway,map00960
4830,USA300HOU_RS03910,KEGG_Pathway,map01100
4831,USA300HOU_RS03910,KEGG_Pathway,map01110
4832,USA300HOU_RS03910,KEGG_Pathway,map01130
4833,USA300HOU_RS03910,KEGG_Pathway,map01230
4834,USA300HOU_RS03915,KEGG_Pathway,-
4835,USA300HOU_RS03920,KEGG_Pathway,-
4836,USA300HOU_RS03930,KEGG_Pathway,-
4837,USA300HOU_RS03935,KEGG_Pathway,-
4838,USA300HOU_RS03940,KEGG_Pathway,-
4839,USA300HOU_RS03945,KEGG_Pathway,-
4843,USA300HOU_RS03950,KEGG_Pathway,map00230
4844,USA300HOU_RS03950,KEGG_Pathway,map00240
4845,USA300HOU_RS03950,KEGG_Pathway,map01100
4849,USA300HOU_RS03955,KEGG_Pathway,map00230
4850,USA300HOU_RS03955,KEGG_Pathway,map00240
4851,USA300HOU_RS03955,KEGG_Pathway,map01100
4853,USA300HOU_RS03970,KEGG_Pathway,map02010
4855,USA300HOU_RS03975,KEGG_Pathway,map02010
4857,USA300HOU_RS03980,KEGG_Pathway,map02010
4859,USA300HOU_RS03985,KEGG_Pathway,map02010
4860,USA300HOU_RS03990,KEGG_Pathway,-
4864,USA300HOU_RS03995,KEGG_Pathway,map00520
4865,USA300HOU_RS03995,KEGG_Pathway,map00550
4866,USA300HOU_RS03995,KEGG_Pathway,map01100
4867,USA300HOU_RS04000,KEGG_Pathway,-
4868,USA300HOU_RS04005,KEGG_Pathway,-
4869,USA300HOU_RS04010,KEGG_Pathway,-
4876,USA300HOU_RS04015,KEGG_Pathway,map00260
4877,USA300HOU_RS04015,KEGG_Pathway,map00561
4878,USA300HOU_RS04015,KEGG_Pathway,map00630
4879,USA300HOU_RS04015,KEGG_Pathway,map01100
4880,USA300HOU_RS04015,KEGG_Pathway,map01120
4881,USA300HOU_RS04015,KEGG_Pathway,map01130
4882,USA300HOU_RS04020,KEGG_Pathway,-
4883,USA300HOU_RS04025,KEGG_Pathway,-
4884,USA300HOU_RS04030,KEGG_Pathway,-
4885,USA300HOU_RS04035,KEGG_Pathway,-
4886,USA300HOU_RS04040,KEGG_Pathway,-
4887,USA300HOU_RS04045,KEGG_Pathway,-
4888,USA300HOU_RS04050,KEGG_Pathway,-
4889,USA300HOU_RS04055,KEGG_Pathway,-
4890,USA300HOU_RS04060,KEGG_Pathway,-
4891,USA300HOU_RS04065,KEGG_Pathway,-
4895,USA300HOU_RS04070,KEGG_Pathway,map02024
4896,USA300HOU_RS04070,KEGG_Pathway,map03060
4897,USA300HOU_RS04070,KEGG_Pathway,map03070
4898,USA300HOU_RS04090,KEGG_Pathway,-
4899,USA300HOU_RS04095,KEGG_Pathway,-
4900,USA300HOU_RS04100,KEGG_Pathway,-
4902,USA300HOU_RS04105,KEGG_Pathway,map03420
4904,USA300HOU_RS04110,KEGG_Pathway,map03420
4905,USA300HOU_RS04115,KEGG_Pathway,-
4906,USA300HOU_RS04120,KEGG_Pathway,-
4907,USA300HOU_RS04125,KEGG_Pathway,-
4908,USA300HOU_RS04130,KEGG_Pathway,-
4910,USA300HOU_RS04135,KEGG_Pathway,map00450
4911,USA300HOU_RS04145,KEGG_Pathway,-
4912,USA300HOU_RS04150,KEGG_Pathway,-
4913,USA300HOU_RS04155,KEGG_Pathway,-
4916,USA300HOU_RS04165,KEGG_Pathway,map04112
4917,USA300HOU_RS04165,KEGG_Pathway,map04212
4918,USA300HOU_RS04170,KEGG_Pathway,-
4919,USA300HOU_RS04175,KEGG_Pathway,-
4920,USA300HOU_RS04180,KEGG_Pathway,-
4931,USA300HOU_RS04185,KEGG_Pathway,map00010
4932,USA300HOU_RS04185,KEGG_Pathway,map00710
4933,USA300HOU_RS04185,KEGG_Pathway,map01100
4934,USA300HOU_RS04185,KEGG_Pathway,map01110
4935,USA300HOU_RS04185,KEGG_Pathway,map01120
4936,USA300HOU_RS04185,KEGG_Pathway,map01130
4937,USA300HOU_RS04185,KEGG_Pathway,map01200
4938,USA300HOU_RS04185,KEGG_Pathway,map01230
4939,USA300HOU_RS04185,KEGG_Pathway,map04066
4940,USA300HOU_RS04185,KEGG_Pathway,map05010
4949,USA300HOU_RS04190,KEGG_Pathway,map00010
4950,USA300HOU_RS04190,KEGG_Pathway,map00710
4951,USA300HOU_RS04190,KEGG_Pathway,map01100
4952,USA300HOU_RS04190,KEGG_Pathway,map01110
4953,USA300HOU_RS04190,KEGG_Pathway,map01120
4954,USA300HOU_RS04190,KEGG_Pathway,map01130
4955,USA300HOU_RS04190,KEGG_Pathway,map01200
4956,USA300HOU_RS04190,KEGG_Pathway,map01230
4967,USA300HOU_RS04195,KEGG_Pathway,map00010
4968,USA300HOU_RS04195,KEGG_Pathway,map00051
4969,USA300HOU_RS04195,KEGG_Pathway,map00562
4970,USA300HOU_RS04195,KEGG_Pathway,map00710
4971,USA300HOU_RS04195,KEGG_Pathway,map01100
4972,USA300HOU_RS04195,KEGG_Pathway,map01110
4973,USA300HOU_RS04195,KEGG_Pathway,map01120
4974,USA300HOU_RS04195,KEGG_Pathway,map01130
4975,USA300HOU_RS04195,KEGG_Pathway,map01200
4976,USA300HOU_RS04195,KEGG_Pathway,map01230
4986,USA300HOU_RS04200,KEGG_Pathway,map00010
4987,USA300HOU_RS04200,KEGG_Pathway,map00260
4988,USA300HOU_RS04200,KEGG_Pathway,map00680
4989,USA300HOU_RS04200,KEGG_Pathway,map01100
4990,USA300HOU_RS04200,KEGG_Pathway,map01110
4991,USA300HOU_RS04200,KEGG_Pathway,map01120
4992,USA300HOU_RS04200,KEGG_Pathway,map01130
4993,USA300HOU_RS04200,KEGG_Pathway,map01200
4994,USA300HOU_RS04200,KEGG_Pathway,map01230
5005,USA300HOU_RS04205,KEGG_Pathway,map00010
5006,USA300HOU_RS04205,KEGG_Pathway,map00680
5007,USA300HOU_RS04205,KEGG_Pathway,map01100
5008,USA300HOU_RS04205,KEGG_Pathway,map01110
5009,USA300HOU_RS04205,KEGG_Pathway,map01120
5010,USA300HOU_RS04205,KEGG_Pathway,map01130
5011,USA300HOU_RS04205,KEGG_Pathway,map01200
5012,USA300HOU_RS04205,KEGG_Pathway,map01230
5013,USA300HOU_RS04205,KEGG_Pathway,map03018
5014,USA300HOU_RS04205,KEGG_Pathway,map04066
5015,USA300HOU_RS04210,KEGG_Pathway,-
5019,USA300HOU_RS04215,KEGG_Pathway,map02024
5020,USA300HOU_RS04215,KEGG_Pathway,map03060
5021,USA300HOU_RS04215,KEGG_Pathway,map03070
5022,USA300HOU_RS04220,KEGG_Pathway,-
5024,USA300HOU_RS04225,KEGG_Pathway,map03018
5025,USA300HOU_RS04230,KEGG_Pathway,-
5026,USA300HOU_RS04240,KEGG_Pathway,-
5027,USA300HOU_RS04245,KEGG_Pathway,-
5028,USA300HOU_RS04260,KEGG_Pathway,-
5029,USA300HOU_RS04265,KEGG_Pathway,-
5032,USA300HOU_RS04270,KEGG_Pathway,map05100
5033,USA300HOU_RS04270,KEGG_Pathway,map05150
5034,USA300HOU_RS04275,KEGG_Pathway,-
5035,USA300HOU_RS04285,KEGG_Pathway,-
5036,USA300HOU_RS04290,KEGG_Pathway,-
5037,USA300HOU_RS04295,KEGG_Pathway,-
5038,USA300HOU_RS04300,KEGG_Pathway,-
5039,USA300HOU_RS04305,KEGG_Pathway,-
5040,USA300HOU_RS04310,KEGG_Pathway,-
5041,USA300HOU_RS04315,KEGG_Pathway,-
5042,USA300HOU_RS04320,KEGG_Pathway,-
5043,USA300HOU_RS04325,KEGG_Pathway,-
5044,USA300HOU_RS04330,KEGG_Pathway,-
5045,USA300HOU_RS04335,KEGG_Pathway,-
5046,USA300HOU_RS04340,KEGG_Pathway,-
5047,USA300HOU_RS04345,KEGG_Pathway,-
5048,USA300HOU_RS04350,KEGG_Pathway,-
5054,USA300HOU_RS04355,KEGG_Pathway,map00400
5055,USA300HOU_RS04355,KEGG_Pathway,map01100
5056,USA300HOU_RS04355,KEGG_Pathway,map01110
5057,USA300HOU_RS04355,KEGG_Pathway,map01130
5058,USA300HOU_RS04355,KEGG_Pathway,map01230
5059,USA300HOU_RS04360,KEGG_Pathway,-
5060,USA300HOU_RS04365,KEGG_Pathway,-
5061,USA300HOU_RS04370,KEGG_Pathway,-
5068,USA300HOU_RS04375,KEGG_Pathway,map00260
5069,USA300HOU_RS04375,KEGG_Pathway,map00630
5070,USA300HOU_RS04375,KEGG_Pathway,map01100
5071,USA300HOU_RS04375,KEGG_Pathway,map01110
5072,USA300HOU_RS04375,KEGG_Pathway,map01130
5073,USA300HOU_RS04375,KEGG_Pathway,map01200
5074,USA300HOU_RS04385,KEGG_Pathway,-
5075,USA300HOU_RS04395,KEGG_Pathway,-
5076,USA300HOU_RS04400,KEGG_Pathway,-
5078,USA300HOU_RS04405,KEGG_Pathway,map02010
5080,USA300HOU_RS04410,KEGG_Pathway,map02010
5082,USA300HOU_RS04415,KEGG_Pathway,map02010
5083,USA300HOU_RS04420,KEGG_Pathway,-
5084,USA300HOU_RS04425,KEGG_Pathway,-
5085,USA300HOU_RS04430,KEGG_Pathway,-
5086,USA300HOU_RS04435,KEGG_Pathway,-
5087,USA300HOU_RS04440,KEGG_Pathway,-
5088,USA300HOU_RS04445,KEGG_Pathway,-
5089,USA300HOU_RS04450,KEGG_Pathway,-
5090,USA300HOU_RS15185,KEGG_Pathway,-
5091,USA300HOU_RS04455,KEGG_Pathway,-
5092,USA300HOU_RS04460,KEGG_Pathway,-
5093,USA300HOU_RS04465,KEGG_Pathway,-
5094,USA300HOU_RS04470,KEGG_Pathway,-
5095,USA300HOU_RS04475,KEGG_Pathway,-
5096,USA300HOU_RS04490,KEGG_Pathway,-
5097,USA300HOU_RS15195,KEGG_Pathway,-
5098,USA300HOU_RS04495,KEGG_Pathway,-
5099,USA300HOU_RS04505,KEGG_Pathway,-
5100,USA300HOU_RS04510,KEGG_Pathway,-
5101,USA300HOU_RS04515,KEGG_Pathway,-
5102,USA300HOU_RS04520,KEGG_Pathway,-
5105,USA300HOU_RS04525,KEGG_Pathway,map00450
5106,USA300HOU_RS04525,KEGG_Pathway,map01100
5107,USA300HOU_RS04530,KEGG_Pathway,-
5108,USA300HOU_RS04535,KEGG_Pathway,-
5109,USA300HOU_RS04545,KEGG_Pathway,-
5110,USA300HOU_RS04550,KEGG_Pathway,-
5112,USA300HOU_RS04555,KEGG_Pathway,map00910
5113,USA300HOU_RS04565,KEGG_Pathway,-
5114,USA300HOU_RS04570,KEGG_Pathway,-
5120,USA300HOU_RS04575,KEGG_Pathway,map00230
5121,USA300HOU_RS04575,KEGG_Pathway,map00240
5122,USA300HOU_RS04575,KEGG_Pathway,map00760
5123,USA300HOU_RS04575,KEGG_Pathway,map01100
5124,USA300HOU_RS04575,KEGG_Pathway,map01110
5127,USA300HOU_RS04580,KEGG_Pathway,map00785
5128,USA300HOU_RS04580,KEGG_Pathway,map01100
5129,USA300HOU_RS04585,KEGG_Pathway,-
5130,USA300HOU_RS04590,KEGG_Pathway,-
5131,USA300HOU_RS04595,KEGG_Pathway,-
5134,USA300HOU_RS04600,KEGG_Pathway,map00627
5135,USA300HOU_RS04600,KEGG_Pathway,map01120
5140,USA300HOU_RS04605,KEGG_Pathway,map00630
5141,USA300HOU_RS04605,KEGG_Pathway,map01100
5142,USA300HOU_RS04605,KEGG_Pathway,map01110
5143,USA300HOU_RS04605,KEGG_Pathway,map01120
5144,USA300HOU_RS04615,KEGG_Pathway,-
5149,USA300HOU_RS04620,KEGG_Pathway,map00473
5150,USA300HOU_RS04620,KEGG_Pathway,map01503
5151,USA300HOU_RS04620,KEGG_Pathway,map02020
5152,USA300HOU_RS04620,KEGG_Pathway,map05150
5156,USA300HOU_RS04625,KEGG_Pathway,map01503
5157,USA300HOU_RS04625,KEGG_Pathway,map02020
5158,USA300HOU_RS04625,KEGG_Pathway,map05150
5163,USA300HOU_RS04630,KEGG_Pathway,map00473
5164,USA300HOU_RS04630,KEGG_Pathway,map01503
5165,USA300HOU_RS04630,KEGG_Pathway,map02020
5166,USA300HOU_RS04630,KEGG_Pathway,map05150
5170,USA300HOU_RS04635,KEGG_Pathway,map01503
5171,USA300HOU_RS04635,KEGG_Pathway,map02020
5172,USA300HOU_RS04635,KEGG_Pathway,map05150
5173,USA300HOU_RS04640,KEGG_Pathway,-
5174,USA300HOU_RS04645,KEGG_Pathway,-
5176,USA300HOU_RS04650,KEGG_Pathway,map00190
5177,USA300HOU_RS04655,KEGG_Pathway,-
5178,USA300HOU_RS04660,KEGG_Pathway,-
5180,USA300HOU_RS04665,KEGG_Pathway,map00190
5183,USA300HOU_RS04670,KEGG_Pathway,map00480
5184,USA300HOU_RS04670,KEGG_Pathway,map01100
5185,USA300HOU_RS04675,KEGG_Pathway,-
5186,USA300HOU_RS04680,KEGG_Pathway,-
5187,USA300HOU_RS04685,KEGG_Pathway,-
5188,USA300HOU_RS04690,KEGG_Pathway,-
5189,USA300HOU_RS04695,KEGG_Pathway,-
5190,USA300HOU_RS04700,KEGG_Pathway,-
5191,USA300HOU_RS04705,KEGG_Pathway,-
5192,USA300HOU_RS04710,KEGG_Pathway,-
5193,USA300HOU_RS04715,KEGG_Pathway,-
5194,USA300HOU_RS04720,KEGG_Pathway,-
5196,USA300HOU_RS04725,KEGG_Pathway,map02020
5199,USA300HOU_RS04730,KEGG_Pathway,map01503
5200,USA300HOU_RS04730,KEGG_Pathway,map04217
5201,USA300HOU_RS04735,KEGG_Pathway,-
5202,USA300HOU_RS04740,KEGG_Pathway,-
5207,USA300HOU_RS04745,KEGG_Pathway,map00330
5208,USA300HOU_RS04745,KEGG_Pathway,map01100
5209,USA300HOU_RS04745,KEGG_Pathway,map01110
5210,USA300HOU_RS04745,KEGG_Pathway,map01130
