Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
ERX981220	ERR901831	2015-05-27 06:37:43	2016-01-18 02:09:19	16073062	2410959300	16073062	150	1098	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901831/ERR901831.1	13004939	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639722	SAMEA3208620	simple	1280	Staphylococcus aureus	SAMEA3208620							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	D3F6BAA5432FD76423B13351B4C1F6A7	2B3FB80FB38C44DE9495032A6D463922		
ERX981221	ERR901832	2015-05-27 06:37:43	2016-01-18 01:50:20	17279286	2591892900	17279286	150	1193	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901832/ERR901832.1	13004940	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639723	SAMEA3208621	simple	1280	Staphylococcus aureus	SAMEA3208621							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	229ED5DC9CC8B06B73909CF4C326EFA7	5ECAF931A548A77A7D7E86D610469C4D		
ERX981222	ERR901833	2015-05-27 06:37:43	2016-01-18 02:51:24	19674683	2951202450	19674683	150	1361	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901833/ERR901833.1	13004941	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639724	SAMEA3208622	simple	1280	Staphylococcus aureus	SAMEA3208622							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	913BF1EB670EBE05616C946CCA84E418	6C9A9BF19DB8D427C18B079D70B2F99B		
ERX981223	ERR901834	2015-05-27 06:37:43	2016-01-18 02:19:27	7249	1087350	7249	150	0	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901834/ERR901834.1	13004942	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639725	SAMEA3208623	simple	1280	Staphylococcus aureus	SAMEA3208623							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	D05E55770465E19A5E85E0B00CF3DF63	10708C3502EBF06AF485FE83978AF1A4		
ERX981224	ERR901835	2015-05-27 06:37:43	2016-01-18 02:30:41	17417513	2612626950	17417513	150	1152	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901835/ERR901835.1	13004943	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639726	SAMEA3208624	simple	1280	Staphylococcus aureus	SAMEA3208624							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	4E1D22D3D952EB8C7393A64B5E92AA33	1CD787CF871DA3BC91737B265D979466		
ERX981225	ERR901836	2015-05-27 06:37:43	2016-01-18 01:53:55	16613476	2492021400	16613476	150	1103	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901836/ERR901836.1	13004944	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639727	SAMEA3208625	simple	1280	Staphylococcus aureus	SAMEA3208625							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	018380DDF501D499ED9DA86646BEADE9	EBEAE3CD82C8C1EF9978A76A0902DBF7		
ERX981226	ERR901837	2015-05-27 06:37:43	2016-01-18 02:32:40	18922184	2838327600	18922184	150	1289	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901837/ERR901837.1	13004945	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639728	SAMEA3208626	simple	1280	Staphylococcus aureus	SAMEA3208626							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	FFE055F7B2F4507B1D9A93E96702B570	D7FEE35045D22BE6903270C53BE7CBF1		
ERX981227	ERR901838	2015-05-27 06:37:43	2016-01-18 02:35:14	17836644	2675496600	17836644	150	1217	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901838/ERR901838.1	13004946	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639729	SAMEA3208627	simple	1280	Staphylococcus aureus	SAMEA3208627							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	034A57633E97CBF228209F3B74091C77	FB598D8D16CD7CBA4F404CA039D8CB7F		
ERX981228	ERR901839	2015-05-27 06:37:43	2016-01-18 01:56:14	17871792	2680768800	17871792	150	1220	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901839/ERR901839.1	13004947	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639730	SAMEA3208628	simple	1280	Staphylococcus aureus	SAMEA3208628							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	D9DFD2C68E2339AC8B688489A7C6D62B	555244F4223F444C06B2DE385834C3C0		
ERX981229	ERR901840	2015-05-27 06:37:43	2016-01-18 02:34:19	18078718	2711807700	18078718	150	1233	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901840/ERR901840.1	13004948	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639731	SAMEA3208629	simple	1280	Staphylococcus aureus	SAMEA3208629							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	74DC8612A1DB819A1E3E4796ED6F3D8E	E65186F49FE05E03CF35B9AF94135C90		
ERX981230	ERR901841	2015-05-27 06:37:43	2016-01-18 02:25:28	15268661	2290299150	15268661	150	1069	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901841/ERR901841.1	13004949	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639732	SAMEA3208630	simple	1280	Staphylococcus aureus	SAMEA3208630							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	2602973E53EC5CA1F0D9E362F69C58FF	785A6553CF08B4062D0BE4521D4B213D		
ERX981231	ERR901842	2015-05-27 06:37:43	2016-01-18 02:24:03	16081601	2412240150	16081601	150	1095	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901842/ERR901842.1	13004950	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639733	SAMEA3208631	simple	1280	Staphylococcus aureus	SAMEA3208631							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	73EDE0CFA775D6BD1E67E455BBA61B2C	5049934AA23F23221566349E52983F7E		
ERX981232	ERR901843	2015-05-27 06:37:43	2016-01-18 02:25:37	16141801	2421270150	16141801	150	1106	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901843/ERR901843.1	13004939	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639722	SAMEA3208620	simple	1280	Staphylococcus aureus	SAMEA3208620							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	7923C82B837E93DF4990F1BD282B2AFE	E863702CC634414C52E4CBFF7AAB8870		
ERX981233	ERR901844	2015-05-27 06:37:43	2016-01-18 02:31:26	17388169	2608225350	17388169	150	1206	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901844/ERR901844.1	13004940	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639723	SAMEA3208621	simple	1280	Staphylococcus aureus	SAMEA3208621							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	C891D5E559A42B3515DFE5435335580E	1081824998B5A286B25D6DFF43A212E1		
ERX981234	ERR901845	2015-05-27 06:37:44	2016-01-18 01:57:41	19765476	2964821400	19765476	150	1375	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901845/ERR901845.1	13004941	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639724	SAMEA3208622	simple	1280	Staphylococcus aureus	SAMEA3208622							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	88E01C78E71E16CF57A8BCA87CF9D1A0	8C1D1E03EC3655FB334236B6E557EE5D		
ERX981235	ERR901846	2015-05-27 06:37:44	2016-01-18 03:15:26	7331	1099650	7331	150	0	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901846/ERR901846.1	13004942	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639725	SAMEA3208623	simple	1280	Staphylococcus aureus	SAMEA3208623							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	222619D58E45A84EEF545A07693487E7	2ED349590B1EC42B7E9C6F02A72CA3E4		
ERX981236	ERR901847	2015-05-27 06:37:44	2016-01-18 02:44:55	17497277	2624591550	17497277	150	1161	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901847/ERR901847.1	13004943	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639726	SAMEA3208624	simple	1280	Staphylococcus aureus	SAMEA3208624							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	90AC7A3976EE3449EA6A151300782DEB	1140C70D7F9A9A2BED19319B38EA12B2		
ERX981237	ERR901848	2015-05-27 06:37:44	2016-01-18 02:24:29	16726849	2509027350	16726849	150	1115	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901848/ERR901848.1	13004944	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639727	SAMEA3208625	simple	1280	Staphylococcus aureus	SAMEA3208625							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	92D9B63B50F9545A3D83E17309716EFB	F3BB45B088CBABD10A0D4129AEB768EE		
ERX981238	ERR901849	2015-05-27 06:37:44	2016-01-18 02:39:11	19045850	2856877500	19045850	150	1301	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901849/ERR901849.1	13004945	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639728	SAMEA3208626	simple	1280	Staphylococcus aureus	SAMEA3208626							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	BBA530E12F22E24B28D838815BB2B92E	4E09B8096AFEA59B2E50852A557942C6		
ERX981239	ERR901850	2015-05-27 06:37:44	2016-01-18 01:47:35	17981547	2697232050	17981547	150	1231	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901850/ERR901850.1	13004946	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639729	SAMEA3208627	simple	1280	Staphylococcus aureus	SAMEA3208627							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	CA1904187554026CD08031DCBE133FDE	A9ED04E25BBAF0EC64AC0F8858928237		
ERX981240	ERR901851	2015-05-27 06:37:44	2016-01-18 01:48:21	17938914	2690837100	17938914	150	1228	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901851/ERR901851.1	13004947	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639730	SAMEA3208628	simple	1280	Staphylococcus aureus	SAMEA3208628							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	750824348D6CB2BBA14762F1A428E69C	C5EF01BE0E86B76FF5B64CEC26803162		
ERX981241	ERR901852	2015-05-27 06:37:44	2016-01-18 02:47:09	18195260	2729289000	18195260	150	1246	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901852/ERR901852.1	13004948	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639731	SAMEA3208629	simple	1280	Staphylococcus aureus	SAMEA3208629							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	C8811D895BAA1DE5603130F293616468	3B6CF33137180A93A2A9163DDBB48DCE		
ERX981242	ERR901853	2015-05-27 06:37:44	2016-01-18 02:06:48	15371042	2305656300	15371042	150	1084	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901853/ERR901853.1	13004949	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639732	SAMEA3208630	simple	1280	Staphylococcus aureus	SAMEA3208630							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	1B7C712D87915189643371AE96534562	925CEA607A5558AD778580AF981B8DB9		
ERX981243	ERR901854	2015-05-27 06:37:44	2016-01-18 02:10:17	16185467	2427820050	16185467	150	1105	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901854/ERR901854.1	13004950	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639733	SAMEA3208631	simple	1280	Staphylococcus aureus	SAMEA3208631							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	122D9BB751AA5D9A24ED07C44FA998C4	D6C16864AEF79750581CFD3EA942321C		
ERX981244	ERR901855	2015-05-27 06:37:44	2016-01-18 03:25:30	13487649	2023147350	13487649	150	877	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901855/ERR901855.1	13004962	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639734	SAMEA3208632	simple	1280	Staphylococcus aureus	SAMEA3208632							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	7FC0B398FA15B05974C5E49449BB3C8F	7FCDA863A77B365B39CF0DBC9968791D		
ERX981245	ERR901856	2015-05-27 06:37:44	2016-01-18 02:10:45	14388947	2158342050	14388947	150	948	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901856/ERR901856.1	13004963	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639735	SAMEA3208633	simple	1280	Staphylococcus aureus	SAMEA3208633							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	E037538D9D1C039BB8F4E4554E75394F	457DD91D5E687040BFA4D5C518A50F6C		
ERX981246	ERR901857	2015-05-27 06:37:44	2016-01-18 02:12:32	16756457	2513468550	16756457	150	1113	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901857/ERR901857.1	13004964	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639736	SAMEA3208634	simple	1280	Staphylococcus aureus	SAMEA3208634							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	07C2BA2A5CD8E774A523BC23170CDAFC	709690855AE742BE23731C65BAEF186A		
ERX981247	ERR901858	2015-05-27 06:37:44	2016-01-17 18:50:28	7173	1075950	7173	150	0	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901858/ERR901858.1	13004965	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639737	SAMEA3208635	simple	1280	Staphylococcus aureus	SAMEA3208635							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	28BE0E2A33FD09D9E4FCF1FD2BCF3597	2D97CFC280161057B0553B165D94E2D3		
ERX981248	ERR901859	2015-05-27 06:37:44	2016-01-17 15:24:26	18604898	2790734700	18604898	150	1214	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901859/ERR901859.1	13004966	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639738	SAMEA3208636	simple	1280	Staphylococcus aureus	SAMEA3208636							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	0BA82CCBEC494FE2C890DCEAB4CA5988	98A46EA5DEA88C20FA9ED788D9B5A710		
ERX981249	ERR901860	2015-05-27 06:37:44	2016-01-17 15:33:36	19066513	2859976950	19066513	150	1257	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901860/ERR901860.1	13004967	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639739	SAMEA3208637	simple	1280	Staphylococcus aureus	SAMEA3208637							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	09B40F89687D8C37C727F5985FBE9BFF	C1D1D61C1841D423F5ABD0F1210F6CB5		
ERX981250	ERR901861	2015-05-27 06:37:45	2016-01-18 05:28:39	13270860	1990629000	13270860	150	872	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901861/ERR901861.1	13004968	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639740	SAMEA3208638	simple	1280	Staphylococcus aureus	SAMEA3208638							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	B58E807E3B279533EB2676F5C52EAC3A	D3B8AAF71D3A2A6C745C4AD57B2AB3F8		
ERX981251	ERR901862	2015-05-27 06:37:45	2016-01-18 01:47:18	17853742	2678061300	17853742	150	1174	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901862/ERR901862.1	13004969	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639741	SAMEA3208639	simple	1280	Staphylococcus aureus	SAMEA3208639							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	C3FF5790667961ACEB9E4010F37B4E6D	D64127E8076B661E43409464C3A0BD96		
ERX981252	ERR901863	2015-05-27 06:37:45	2016-01-18 01:53:01	14614579	2192186850	14614579	150	959	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901863/ERR901863.1	13004970	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639742	SAMEA3208640	simple	1280	Staphylococcus aureus	SAMEA3208640							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	059CE8F50B7C4F1475075F2C0315DC35	C223978637DE0585610AF5AF15EE2B5C		
ERX981253	ERR901864	2015-05-27 06:37:45	2016-01-17 15:36:57	13318086	1997712900	13318086	150	881	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901864/ERR901864.1	13004971	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639743	SAMEA3208641	simple	1280	Staphylococcus aureus	SAMEA3208641							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	9B085905A67BD13463BFFBB8BDF89149	085C7AA2A8EE294C74A6A7964AA972BF		
ERX981254	ERR901865	2015-05-27 06:37:45	2016-01-18 02:00:00	11312423	1696863450	11312423	150	773	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901865/ERR901865.1	13004972	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639744	SAMEA3208642	simple	1280	Staphylococcus aureus	SAMEA3208642							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	7775DAF6AC9C5BA170C1766D76316C6D	F99A210FE6299E18178AD9A86117878F		
ERX981255	ERR901866	2015-05-27 06:37:45	2016-01-17 15:21:02	13047683	1957152450	13047683	150	867	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901866/ERR901866.1	13004973	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639745	SAMEA3208643	simple	1280	Staphylococcus aureus	SAMEA3208643							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	A8F9D12635635DF9EB4838DAD4542354	CB1FF2A8A45061B857824AADC5ECD2D2		
ERX981256	ERR901867	2015-05-27 06:37:45	2016-01-18 01:45:05	13511961	2026794150	13511961	150	878	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901867/ERR901867.1	13004962	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639734	SAMEA3208632	simple	1280	Staphylococcus aureus	SAMEA3208632							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	AF16D936B5AE4659D2F9E105372E6A57	45709D63497477A57E40F85D98D03332		
ERX981257	ERR901868	2015-05-27 06:37:45	2016-01-18 01:15:01	14428948	2164342200	14428948	150	950	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901868/ERR901868.1	13004963	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639735	SAMEA3208633	simple	1280	Staphylococcus aureus	SAMEA3208633							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	09C40792B06EF70B3F4A1478096BC254	1891070E5062830F96C071EDB9DEFF5A		
ERX981258	ERR901869	2015-05-27 06:37:45	2016-01-17 15:26:14	16809488	2521423200	16809488	150	1115	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901869/ERR901869.1	13004964	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639736	SAMEA3208634	simple	1280	Staphylococcus aureus	SAMEA3208634							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	EC0C5F1895F1CB46E7E63213B850DDB7	8782456BF34863D9181B8B3F080B2854		
ERX981259	ERR901870	2015-05-27 06:37:45	2016-01-17 17:24:52	7550	1132500	7550	150	0	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901870/ERR901870.1	13004965	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639737	SAMEA3208635	simple	1280	Staphylococcus aureus	SAMEA3208635							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	34B93A1CEA92E64CCB0B7CD4E5C8ADDF	F424A49A6F7DF166F1545926842138DA		
ERX981260	ERR901871	2015-05-27 06:37:45	2016-01-18 03:44:14	18665001	2799750150	18665001	150	1218	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901871/ERR901871.1	13004966	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639738	SAMEA3208636	simple	1280	Staphylococcus aureus	SAMEA3208636							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	62DE0816FD0B0B544B63533DCE95B2A5	1A826D737C437DF3EAE062B8946B4878		
ERX981261	ERR901872	2015-05-27 06:37:45	2016-01-18 01:18:37	19110116	2866517400	19110116	150	1260	GCA_000011505.1	https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR901872/ERR901872.1	13004967	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	550	0	ILLUMINA	Illumina HiSeq 2500	ERP009279	PRJEB8221		285049	ERS639739	SAMEA3208637	simple	1280	Staphylococcus aureus	SAMEA3208637							no					THE WELLCOME TRUST SANGER INSTITUTE	ERA441515		public	5F85FFE3699C1A458294E213E8464D9E	5EADCBEC47636A5E865C1F4464FA105E		
